post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,15407,GRU 051,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_051.jpg,15407,5407,publish
catalogo,15408,GRU 052,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_052.jpg,15408,5408,publish
catalogo,15409,GRU 053,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_053.jpg,15409,5409,publish
catalogo,15410,GRU 054,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_054.jpg,15410,5410,publish
catalogo,15411,GRU 055,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_055.jpg,15411,5411,publish
catalogo,15412,GRU 056,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_056.jpg,15412,5412,publish
catalogo,15413,GRU 057,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_057.jpg,15413,5413,publish
catalogo,15414,GRU 058,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_058.jpg,15414,5414,publish
catalogo,15415,GRU 059,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 244 mm; paper: 493 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_059.jpg,15415,5415,publish
catalogo,15416,GRU 060,Senza titolo / (Untitled),1975,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 315 x 245 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_060.jpg,15416,5416,publish
catalogo,15417,GRU 061,Senza titolo / (Untitled),1976,mixed media and lithography o litho on paper; printer: F. Sciardelli,paper: 387 x 310 mm,works on paper/canvas,graphic works,,unique,GRU_061.jpg,15417,5417,publish
catalogo,15418,GRU 062,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,plate: 260 x 235 mm; paper: 390 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_062.jpg,15418,5418,publish
catalogo,15419,GRU 063,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,plate: 260 x 235 mm; paper: 390 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_063.jpg,15419,5419,publish
catalogo,15420,GRU 064,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,plate: 260 x 235 mm; paper: 390 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_064.jpg,15420,5420,publish
catalogo,15421,GRU 065,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,plate: 260 x 235 mm; paper: 390 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_065.jpg,15421,5421,publish
catalogo,15423,GRU 067,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,paper: 210 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_067.jpg,15423,5423,publish
catalogo,15424,GRU 069,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,plate: 260 x 235 mm; paper: 390 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_069.jpg,15424,5424,publish
catalogo,15425,GRU 070,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,plate: 260 x 235 mm; paper: 390 x 290 mm,works on paper/canvas,graphic works,,unique,GRU_070.jpg,15425,5425,publish
catalogo,15427,GRU 068,Senza titolo / (Untitled),1980,mixed media and etching on paper; printer: F. Sciardelli,plate: 235 x 138 mm; paper: 495 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_068.jpg,15427,5427,publish
catalogo,15429,GRU 071,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,paper: 290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_071.jpg,15429,5429,publish
catalogo,15430,GRU 072,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_072.jpg,15430,5430,publish
catalogo,15431,GRU 074,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_074.jpg,15431,5431,publish
catalogo,15432,GRU 073,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_073.jpg,15432,5432,publish
catalogo,15433,GRU 075,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_075.jpg,15433,5433,publish
catalogo,15434,GRU 076,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_076.jpg,15434,5434,publish
catalogo,15435,GRU 077,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_077.jpg,15435,5435,publish
catalogo,15436,GRU 078,Senza titolo / (Untitled),1975,mixed media and lithography on paper; printer: F. Sciardelli,290 x 210 mm,works on paper/canvas,graphic works,,unique,GRU_078.jpg,15436,5436,publish
catalogo,15437,GRU 079,Senza titolo / (Untitled),1975,mixed media and etching on paper; printer: F. Sciardelli,plate: 315 x 245 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_079.jpg,15437,5437,publish
catalogo,15438,GRU 080,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 195 x 146 mm; paper: 298 x 223 mm,works on paper/canvas,graphic works,,unique,GRU_080.jpg,15438,5438,publish
catalogo,15439,GRU 081,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 194 x 146 mm; paper: 296 x 225 mm,works on paper/canvas,graphic works,,unique,GRU_081.jpg,15439,5439,publish
catalogo,15441,GRU 082,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 212 x 152 mm; paper: 348 x 250 mm,works on paper/canvas,graphic works,,unique,GRU_082.jpg,15441,5441,publish
catalogo,15442,GRU 083,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia; printer: R. Romero,plate: 215 x 156 mm; paper: 308 x 230 mm,works on paper/canvas,graphic works,,unique,GRU_083.jpg,15442,5442,publish
catalogo,15444,GRU 084,Senza titolo / (Untitled),1978,mixed media and etching on paper Magnani di Pescia,plate: 210 x 155 mm; paper: 348 x 252 mm,works on paper/canvas,graphic works,,unique,GRU_084.jpg,15444,5444,publish
catalogo,15446,GRU 086,Senza titolo / (Untitled),1978,mixed media and etching on paper Graphia,plate: 295 x 227 mm; paper: 500 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_086.jpg,15446,5446,publish
catalogo,15447,GRU 087,Senza titolo / (Untitled),1978,mixed media and etching on paper Graphia,plate: 295 x 227 mm; paper: 500 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_087.jpg,15447,5447,publish
catalogo,15448,GRU 088,Senza titolo / (Untitled),1978,mixed media and etching on paper Graphia,plate: 295 x 227 mm; paper: 500 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_088.jpg,15448,5448,publish
catalogo,15449,GRU 089,Senza titolo / (Untitled),1978,mixed media and etching on paper Graphia,plate: 295 x 227 mm; paper: 500 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_089.jpg,15449,5449,publish
catalogo,15450,GRU 090,Senza titolo / (Untitled),1978,mixed media and etching on paper Graphia,plate: 295 x 227 mm; paper: 500 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_090.jpg,15450,5450,publish
catalogo,15451,GRU 091,Senza titolo / (Untitled),1978,mixed media and etching on paper Graphia,plate: 295 x 227 mm; paper: 500 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_091.jpg,15451,5451,publish
catalogo,15452,GRU 092,Senza titolo / (Untitled),1978,mixed media and etching on paper Graphia,plate: 295 x 227 mm; paper: 500 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_092.jpg,15452,5452,publish
catalogo,15453,GRU 093,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_093.jpg,15453,5453,publish
catalogo,15454,GRU 094,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_094.jpg,15454,5454,publish
catalogo,15455,GRU 095,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_095.jpg,15455,5455,publish
catalogo,15456,GRU 096,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_096.jpg,15456,5456,publish
catalogo,15457,GRU 097,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_097.jpg,15457,5457,publish
catalogo,15458,GRU 098,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_098.jpg,15458,5458,publish
catalogo,15459,GRU 099,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_099.jpg,15459,5459,publish
catalogo,15460,GRU 100,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_100.jpg,15460,5460,publish
catalogo,15461,GRU 101,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_101.jpg,15461,5461,publish
catalogo,15462,GRU 102,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_102.jpg,15462,5462,publish
catalogo,15463,GRU 103,Senza titolo / (Untitled),1979,mixed media and etching on paper Graphia; printer: R. Romero,plate: 293 x 225 mm; paper: 500 x 345 mm,works on paper/canvas,graphic works,,unique,GRU_103.jpg,15463,5463,publish
catalogo,15465,GRU 104,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_104.jpg,15465,5465,publish
catalogo,15466,GRU 105,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer: F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_105.jpg,15466,5466,publish
catalogo,15467,GRU 106,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_106.jpg,15467,5467,publish
catalogo,15468,GRU 107,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_107.jpg,15468,5468,publish
catalogo,15469,GRU 108,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_108.jpg,15469,5469,publish
catalogo,15470,GRU 109,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_109.jpg,15470,5470,publish
catalogo,15471,GRU 110,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_110.jpg,15471,5471,publish
catalogo,15472,GRU 111,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_111.jpg,15472,5472,publish
catalogo,15473,GRU 112,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_112.jpg,15473,5473,publish
catalogo,15474,GRU 113,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_113.jpg,15474,5474,publish
catalogo,15475,GRU 114,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_114.jpg,15475,5475,publish
catalogo,15476,GRU 115,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_115.jpg,15476,5476,publish
catalogo,15477,GRU 116,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_116.jpg,15477,5477,publish
catalogo,15478,GRU 117,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_117.jpg,15478,5478,publish
catalogo,15479,GRU 118,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_118.jpg,15479,5479,publish
catalogo,15480,GRU 119,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_119.jpg,15480,5480,publish
catalogo,15481,GRU 120,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_120.jpg,15481,5481,publish
catalogo,15482,GRU 121,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_121.jpg,15482,5482,publish
catalogo,15483,GRU 122,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_122.jpg,15483,5483,publish
catalogo,15484,GRU 123,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_123.jpg,15484,5484,publish
catalogo,15485,GRU 124,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_124.jpg,15485,5485,publish
catalogo,15486,GRU 125,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_125.jpg,15486,5486,publish
catalogo,15487,GRU 126,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_126.jpg,15487,5487,publish
catalogo,15488,GRU 127,Senza titolo / (Untitled),1979,paper: Magnani di Pescia; Printer: F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_127.jpg,15488,5488,publish
catalogo,15489,GRU 128,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_128.jpg,15489,5489,publish
catalogo,15490,GRU 129,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_129.jpg,15490,5490,publish
catalogo,15491,GRU 130,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_130.jpg,15491,5491,publish
catalogo,15492,GRU 131,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_131.jpg,15492,5492,publish
catalogo,15493,GRU 132,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_132.jpg,15493,5493,publish
catalogo,15494,GRU 133,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_133.jpg,15494,5494,publish
catalogo,15495,GRU 134,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_134.jpg,15495,5495,publish
catalogo,15496,GRU 135,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_135.jpg,15496,5496,publish
catalogo,15497,GRU 136,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_136.jpg,15497,5497,publish
catalogo,15498,GRU 137,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_137.jpg,15498,5498,publish
catalogo,15499,GRU 138,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_138.jpg,15499,5499,publish
catalogo,15500,GRU 139,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_139.jpg,15500,5500,publish
catalogo,15501,GRU 140,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_140.jpg,15501,5501,publish
catalogo,15502,GRU 141,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_141.jpg,15502,5502,publish
catalogo,15503,GRU 142,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_142.jpg,15503,5503,publish
catalogo,15504,GRU 143,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_143.jpg,15504,5504,publish
catalogo,15505,GRU 144,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_144.jpg,15505,5505,publish
catalogo,15506,GRU 145,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_145.jpg,15506,5506,publish
catalogo,15507,GRU 146,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_146.jpg,15507,5507,publish
catalogo,15508,GRU 147,Senza titolo / (Untitled),1979,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_147.jpg,15508,5508,publish
catalogo,15509,GRU 148,Senza titolo / (Untitled),1979,graphite and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 325 x 222 mm; paper: 505 x 347 mm,works on paper/canvas,graphic works,,unique,GRU_148.jpg,15509,5509,publish
catalogo,15510,GRU 149,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 194 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_149.jpg,15510,5510,publish
catalogo,15511,GRU 156,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 194 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_156.jpg,15511,5511,publish
catalogo,15512,GRU 157,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 194 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_157.jpg,15512,5512,publish
catalogo,15513,GRU 150,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 195 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_150.jpg,15513,5513,publish
catalogo,15514,GRU 151,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 195 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_151.jpg,15514,5514,publish
catalogo,15515,GRU 152,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 195 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_152.jpg,15515,5515,publish
catalogo,15516,GRU 153,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 195 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_153.jpg,15516,5516,publish
catalogo,15517,GRU 154,Senza titolo / (Untitled),1980,paper: Magnani di Pescia; printer: F. Sciardelli,plate: 195 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_154.jpg,15517,5517,publish
catalogo,15519,GRU 158,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 188 x 142 mm; paper: 353 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_158.jpg,15519,5519,publish
catalogo,15520,GRU 159,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 188 x 142 mm; paper: 353 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_159.jpg,15520,5520,publish
catalogo,15521,GRU 160,Senza titolo / (Untitled),1969,mixed media and etching on paper Magnani di Pescia,plate: 185 x 88 mm; paper: 244 x 172 mm,works on paper/canvas,graphic works,,unique,GRU_160.jpg,15521,5521,publish
catalogo,15523,GRU 162,Miracoli / (Miracles),1980,mixed media and etching on paper Magnani di Pescia; printer R. Romero,plate: 234 x 140 mm; paper: 346 x 252 mm,works on paper/canvas,graphic works,,unique,GRU_162.jpg,15523,5523,publish
catalogo,15524,GRU 163,Senza titolo / (Untitled),1984,mixed media and etching on paper Magnani di Pescia; printer: R. Romero,plate: 235 x 140 mm; paper: 495 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_163.jpg,15524,5524,publish
catalogo,15525,GRU 164,Senza titolo / (Untitled),1984,mixed media and etching on paper Magnani di Pescia; printer: R. Romero,plate: 235 x 140 mm; paper: 495 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_164.jpg,15525,5525,publish
catalogo,15526,GRU 165,Senza titolo / (Untitled),1975,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 356 x 255 mm; paper: 490 x 350 mm ,works on paper/canvas,graphic works,,unique,GRU_165.jpg,15526,5526,publish
catalogo,15527,GRU 155,Senza titolo / (Untitled),1980,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 195 x 146 mm; paper: 352 x 302 mm,works on paper/canvas,graphic works,,unique,GRU_155.jpg,15527,5527,publish
catalogo,15539,GRU 174,Senza titolo / (Untitled),1975,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 310 x 240 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_174.jpg,15539,5539,publish
catalogo,15540,GRU 175,Senza titolo / (Untitled),1972,mixed media and etching on paper Magnani di Pescia; printer F. Sciardelli,plate: 342 x 246 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_175.jpg,15540,5540,publish
catalogo,15541,GRU 176,Senza titolo / (Untitled),1972,mixed media and etching on paper Magnani di Pescia; printer R. Romano,plate: 324 x 236 mm; paper: 500 x 350 mm,works on paper/canvas,graphic works,,unique,GRU_176.jpg,15541,5541,publish
catalogo,15542,GRU 177,Senza titolo / (Untitled),1974,mixed media and etching on paper Magnani di Pescia,plate: 320 x 248 mm; paper: 488 x 348 mm,works on paper/canvas,graphic works,,unique,GRU_177.jpg,15542,5542,publish
