post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,16612,DIS 29 022,Disegno / (Drawing),1929,pencil and pastel on paper (recto); pencil on paper (verso),203 x 148 mm,works on paper/canvas,drawings,,,DIS_29_022.jpg,16612,6612,publish
catalogo,16633,DIS 28 020,Disegno / (Drawing),circa 1928,charcoal on paper ,283 x 224 mm,works on paper/canvas,drawings,,,DIS_28_020.jpg,16633,6633,publish
catalogo,16644,DIS 33 022,Deposizione / (Deposition),1933,india ink and sepia on paper,320 x 215 mm,works on paper/canvas,drawings,,,DIS_33_022.jpg,16644,6644,publish
catalogo,16645,DIS 33 023,La predicazione del Battista / (The Predication of the Baptist),1933,pencil on paper,570 x 230 mm,works on paper/canvas,drawings,,,DIS_33_023.jpg,16645,6645,publish
catalogo,16646,DIS 49 002,Disegno / (Drawing),circa 1949,indian ink and pencil on paper,225 x 252 mm,works on paper/canvas,drawings,,,DIS_49_002.jpg,16646,6646,publish
catalogo,16647,DIS 45 004,"Disegno - Progetto per scultura ""Gesù e Maria"" / (Drawing - Project for Sculpture ""Jesus and Mary"")",circa 1945,ink on paper ,325 x 230 mm,works on paper/canvas,drawings,,,DIS_45_004.jpg,16647,6647,publish
catalogo,16651,DIS 49 009,Disegno / (Drawing),1949,ink on paper ,385 x 245 mm,works on paper/canvas,drawings,,,DIS_49_009.jpg,16651,6651,publish
catalogo,16667,DIS 33 025,Amphion / (Amphion),circa 1933,dark brown ink on paper,273 x 218 mm,works on paper/canvas,drawings,,,DIS_33_025.jpg,16667,6667,publish
catalogo,16668,DIS 33 026,Amphion / (Amphion),circa 1933,dark brown ink on paper,220 x 286 mm,works on paper/canvas,drawings,,,DIS_33_026.jpg,16668,6668,publish
catalogo,16669,DIS 33 027,Disegno / (Drawing),circa 1933,dark brown ink on paper,220 x 285 mm,works on paper/canvas,drawings,,,DIS_33_027.jpg,16669,6669,publish
catalogo,16670,DIS 33 024,Disegno / (Drawing),1933,dark brown ink and pencil on paper,280 x 220 mm,works on paper/canvas,drawings,,,DIS_33_024.jpg,16670,6670,publish
catalogo,16671,DIS 50 007,Disegno / (Drawing),1950,ink on paper,220 x 280 mm,works on paper/canvas,drawings,,,DIS_50_007.jpg,16671,6671,publish
catalogo,16675,DIS 34 038,"Disegno - Progetto per scultura ""Paesaggio dimenticato"" / (Drawing - Project for Sculpture ""Forgotten Landscape"")",1934,pencil on cardboard,350 x 203 mm,works on paper/canvas,drawings,,,DIS_34_038.jpg,16675,6675,publish
catalogo,16676,DIS 36 019,Disegno / (Drawing),circa 1936,pencil on paper,335 x 250 mm,works on paper/canvas,drawings,,,DIS_36_019.jpg,16676,6676,publish
catalogo,16677,DIS 22 002,Orfeo / (Orpheus),1922-1923,pencil on paper,340 x 235 mm,works on paper/canvas,drawings,,,DIS_22_002.jpg,16677,6677,publish
catalogo,16678,DIS 45 005,Disegno / (Drawing),1945,pencil on paper,285 x 223 mm,works on paper/canvas,drawings,,,DIS_45_005.jpg,16678,6678,publish
catalogo,16680,BE 135,Giraffa / (Giraffe),1950,glazed polychrome ceramic,"31,5 x 17 x 10 cm",ceramics,animals,,,BE_135.jpg,16680,6680,publish
catalogo,16681,CR 025,Cartoccio / (Cartoccio Bowl),1950,glazed polychrome ceramic,"16,5 x 39,5 cm",ceramics,cartoccio,,,CR_025.jpg,16681,6681,publish
catalogo,16690,DIS 25 009,Disegno / (Drawing),circa 1925,pencil on paper,285 x 223 mm,works on paper/canvas,drawings,,,DIS_25_009.jpg,16690,6690,publish
catalogo,16691,DIS 25 010,Disegno / (Drawing),circa 1925,pencil on paper,291 x 227 mm,works on paper/canvas,drawings,,,DIS_25_010.jpg,16691,6691,publish
catalogo,16692,DIS 48-50 001,Disegno / (Drawing),1948-1950,pencil on paper,252 x 350 mm,works on paper/canvas,drawings,,,DIS_48-50_001.jpg,16692,6692,publish
catalogo,16693,DIS 27 012,Disegno / (Drawing),circa 1927,india ink on paper,285 x 242 mm,works on paper/canvas,drawings,,,DIS_27_012.jpg,16693,6693,publish
catalogo,16694,DIS 28 021a,Disegno / (Drawing),circa 1928,pencil on paper,297 x 230 mm,works on paper/canvas,drawings,,,DIS_28_021a.jpg,16694,6694,publish
catalogo,16695,DIS 28 021b,Disegno / (Drawing),circa 1928,pencil on paper,297 x 230 mm,works on paper/canvas,drawings,,,DIS_28_021b.jpg,16695,6695,publish
catalogo,16696,DIS 26 012,Disegno / (Drawing),1926,pencil and india ink on paper,310 x 210 mm,works on paper/canvas,drawings,,,DIS_26_012.jpg,16696,6696,publish
catalogo,16697,DIS 26 013,Disegno / (Drawing),circa 1926,pencil and india ink on paper,280 x 238 mm,works on paper/canvas,drawings,,,DIS_26_013.jpg,16697,6697,publish
catalogo,16698,DIS 26 014,Disegno / (Drawing),circa 1926,pencil on paper,283 x 224 mm,works on paper/canvas,drawings,,,DIS_26_014.jpg,16698,6698,publish
catalogo,16699,DIS 26 015a,Disegno / (Drawing),1926,pencil on paper,288 x 230 mm,works on paper/canvas,drawings,,,DIS_26_015a.jpg,16699,6699,publish
catalogo,16700,DIS 26 016,Disegno / (Drawing),circa 1926,pencil on paper,290 x 230 mm,works on paper/canvas,drawings,,,DIS_26_016.jpg,16700,6700,publish
catalogo,16701,DIS 46 008,Disegno / (Drawing),circa 1946,pencil on paper,317 x 220 mm,works on paper/canvas,drawings,,,DIS_46_008.jpg,16701,6701,publish
catalogo,16702,DIS 46 009a,Disegno / (Drawing),circa 1946,pencil on paper,278 x 220 mm,works on paper/canvas,drawings,,,DIS_46_009a.jpg,16702,6702,publish
catalogo,16703,DIS 26 015b,Disegno / (Drawing),circa 1926,pencil and pastel on paper,288 x 230 mm,works on paper/canvas,drawings,,,DIS_26_015b.jpg,16703,6703,publish
catalogo,16704,DIS 46 009b,Disegno / (Drawing),circa 1946,pencil on paper,278 x 220 mm,works on paper/canvas,drawings,,,DIS_46_009b.jpg,16704,6704,publish
catalogo,16707,DIS 31 007,Disegno / (Drawing),circa 1931,pencil on paper,286 x 225 mm,works on paper/canvas,drawings,,,DIS_31_007.jpg,16707,6707,publish
catalogo,16707,DIS 45 006,Disegno / (Drawing),circa 1945,ink on paper,284 x 224 mm,works on paper/canvas,drawings,,,DIS_45_006.jpg,16707,6707,publish
catalogo,16708,DIS 31 008,Disegno / (Drawing),circa 1931,pencil on paper ,280 x 217 mm,works on paper/canvas,drawings,,,DIS_31_008.jpg,16708,6708,publish
catalogo,16712,DIS 33 029,Disegno / (Drawing),1933,pencil and india ink on paper,212 x 180 mm,works on paper/canvas,drawings,,,DIS_33_029.jpg,16712,6712,publish
catalogo,16714,DIS 35 027,Disegno - Progetto per scultura / (Drawing - Project for Sculpture) ,1935,pencil on paper,328 x 237 mm,works on paper/canvas,drawings,,,DIS_35_027.jpg,16714,6714,publish
catalogo,16717,DIS 34-35 002,Disegno / (Drawing),1934-1935,pencil on paper,326 x 216 mm,works on paper/canvas,drawings,,,DIS_34-35_002.jpg,16717,6717,publish
catalogo,16718,DIS 34-35 002 verso,Disegno / (Drawing),1934-1935,pencil on paper,326 x 216 mm,works on paper/canvas,drawings,,,DIS_34-35_002_verso.jpg,16718,6718,publish
catalogo,16719,DIS 33 016,Euridice / (Eurydice),circa 1933,brown india ink on paper,283 x 223 mm,works on paper/canvas,drawings,,,DIS_33_016.jpg,16719,6719,publish
catalogo,16720,DIS 40 003,Disegno / (Drawing),circa 1940,brush point tempera on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_003.jpg,16720,6720,publish
catalogo,16721,DIS 40 004,Disegno / (Drawing),circa 1940,brush point tempera and pencil on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_004.jpg,16721,6721,publish
catalogo,16722,DIS 40 005,Disegno / (Drawing),circa 1940,brush point tempera and pencil on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_005.jpg,16722,6722,publish
catalogo,16723,DIS 40 006,Disegno / (Drawing),circa 1940,brush point tempera and pencil on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_006.jpg,16723,6723,publish
catalogo,16724,DIS 40 007,Disegno / (Drawing),circa 1940,brush point tempera on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_007.jpg,16724,6724,publish
catalogo,16725,DIS 40 008,Disegno / (Drawing),circa 1940,brush point tempera and pencil on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_008.jpg,16725,6725,publish
catalogo,16726,DIS 40 009,Disegno / (Drawing),circa 1940,brush point tempera on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_009.jpg,16726,6726,publish
catalogo,16727,DIS 40 010,Disegno / (Drawing),circa 1940,tempera and pencil on paper,325 x 232 mm,works on paper/canvas,drawings,,,DIS_40_010.jpg,16727,6727,publish
catalogo,16731,DIS 25 011,Disegno / (Drawing),circa 1925,pencil on paper,267 x 226 mm,works on paper/canvas,drawings,,,DIS_25_011.jpg,16731,6731,publish
catalogo,16732,DIS 25 012,Disegno / (Drawing),circa 1925,pencil and pastel on paper ,233 x 340 mm,works on paper/canvas,drawings,,,DIS_25_012.jpg,16732,6732,publish
catalogo,16734,DIS 29 015 a,Disegno / (Drawing),circa 1929,pencil on paper,210 x 150 mm,works on paper/canvas,drawings,,,DIS_29_015_a.jpg,16734,6734,publish
catalogo,16735,DIS 29 015 b,Disegno / (Drawing),circa 1929,pencil on paper,,works on paper/canvas,drawings,,,DIS_29_015_b.jpg,16735,6735,publish
catalogo,16736,DIS 42 012,Disegno / (Drawing),circa 1942,pencil on paper,335 x 240 mm,works on paper/canvas,drawings,,,DIS_42_012.jpg,16736,6736,publish
catalogo,16737,DIS 42 013,Disegno / (Drawing),circa 1942,pencil on paper,330 x 242 mm,works on paper/canvas,drawings,,,DIS_42_013.jpg,16737,6737,publish
catalogo,16738,DIS 29 023,Deposizione / (Deposition),circa 1929,pencil on paper,292 x 236 mm,works on paper/canvas,drawings,,,DIS_29_023.jpg,16738,6738,publish
catalogo,16739,DIS 29 024,Disegno / (Drawing),circa 1929,ink on cardboard,366 x 240 mm,works on paper/canvas,drawings,,,DIS_29_024.jpg,16739,6739,publish
catalogo,16740,DIS 29 025,Disegno / (Drawing),circa 1929,ink on paper ,292 x 242 mm,works on paper/canvas,drawings,,,DIS_29_025.jpg,16740,6740,publish
catalogo,16741,DIS 29 026,Disegno / (Drawing),circa 1929,pencil and pastel on paper,290 x 243 mm,works on paper/canvas,drawings,,,DIS_29_026.jpg,16741,6741,publish
catalogo,16742,DIS 29 027,La Melanconia / (The Melancholy),circa 1929,ink and india ink on paper,284 x 223 mm,works on paper/canvas,drawings,,,DIS_29_027.jpg,16742,6742,publish
catalogo,16743,DIS 29 028,La Melanconia / (The Melancholy),circa 1929,black ink on paper,284 x 224 mm ,works on paper/canvas,drawings,,,DIS_29_028.jpg,16743,6743,publish
catalogo,16744,DIS 46 010,Disegno / (Drawing),1946,"charcoal, pastel and pencil on paper ",396 x 298 mm,works on paper/canvas,drawings,,,DIS_46_010.jpg,16744,6744,publish
catalogo,16745,DIS 28 022,Disegno / (Drawing),1928,pencil on paper,215 x 330 mm,works on paper/canvas,drawings,,,DIS_28_022.jpg,16745,6745,publish
catalogo,16746,DIS 28 023,Disegno / (Drawing),circa 1928,pencil on paper,215 x 330 mm,works on paper/canvas,drawings,,,DIS_28_023.jpg,16746,6746,publish
catalogo,16748,DIS 49 008,La morte è un sogno / (The Death is a Dream),circa 1949,pencil on paper,280 x 220 mm,works on paper/canvas,drawings,,,DIS_49_008.jpg,16748,6748,publish
catalogo,16751,DIS 44 001,Orfeo / (Orpheus),circa 1944,pencil on paper,282 x 165 mm,works on paper/canvas,drawings,,,DIS_44_001.jpg,16751,6751,publish
catalogo,16756,DIS 27 013,Disegno / (Drawing),1927,pencil and india ink on paper,,works on paper/canvas,drawings,,,DIS_27_013.jpg,16756,6756,publish
catalogo,16800,T 48 009,Senza titolo / (Untitled),circa 1948,"polychrome wax crayon, tempera, conté pencil and collage on cardboard",500 x 700 mm,works on paper/canvas,mixed media,,,T_48_009.jpg,16800,6800,publish
catalogo,16835,T 48-50 001,Senza titolo / (Untitled),1948-1950,watercolour and india ink on paper ,430 x 625 mm,works on paper/canvas,mixed media,,,T_48-50_001.jpg,16835,6835,publish
catalogo,16970,1948 6,Kore - La Vestale II / (Kore - Vesta II),1948,painted terracotta,"44,5 x 12,5 x 12 cm",sculptures,,,,1948_6.jpg,16970,6970,publish
catalogo,17009,T 45 004,Teatrino / (Little Theater),circa 1945,polychrome wax crayon and burn marks on paper ,350 x 252 mm,works on paper/canvas,mixed media,,,T_45_004.jpg,17009,7009,publish
catalogo,17077,TZO 1950 100,Senza titolo / (Untitled),circa 1950,oil on canvas,80 x 60 cm,works on paper/canvas,paintings,,,TZO_1950_100.jpg,17077,7077,publish
catalogo,17084,TZO 1950 103,Zoagli ,1950,oil on canvas,70 x 60 cm,works on paper/canvas,paintings,,,TZO_1950_103.jpg,17084,7084,publish
catalogo,17085,TZO 1950 003,Senza titolo / (Untitled),1950,oil on canvas,60 x 70 cm,works on paper/canvas,paintings,,,TZO_1950_003.jpg,17085,7085,publish
catalogo,17085,TZO 1950 073,Senza titolo / (Untitled),1950,oil on canvas ,60 x 50 cm,works on paper/canvas,paintings,,,TZO_1950_073.jpg,17085,7085,publish
catalogo,17087,TZO 1950 051,Zoagli ,1950,oil on canvas,70 x 60 cm,works on paper/canvas,paintings,,,TZO_1950_051.jpg,17087,7087,publish
catalogo,17098,T 51 003,Senza titolo / (Untitled),circa 1951,"tempera, pencil and burn marks on paper ",310 x 430 mm,works on paper/canvas,mixed media,,,T_51_003.jpg,17098,7098,publish
catalogo,17099,T 51 004,Senza titolo / (Untitled),circa 1951,tempera and pastel on cardboard ,350 x 500 mm,works on paper/canvas,mixed media,,,T_51_004.jpg,17099,7099,publish
catalogo,17100,T 51 005,Senza titolo / (Untitled),circa 1951,"tempera, pastel and burn on marks on cardboard ",350 x 500 mm,works on paper/canvas,mixed media,,,T_51_005.jpg,17100,7100,publish
catalogo,17101,T 51 006,Ecce homo / (Ecce Homo),circa 1951,"tempera, pastel, burn marks and pencil on cardboard",495 x 342 mm,works on paper/canvas,mixed media,,,T_51_006.jpg,17101,7101,publish
catalogo,17102,T 51 007,Senza titolo / (Untitled),circa 1951,"pastel, pencil and burn marks on cardboard",496 x 352 mm,works on paper/canvas,mixed media,,,T_51_007.jpg,17102,7102,publish
catalogo,17103,T 51 008,Senza titolo / (Untitled),circa 1951,"pastel, tempera and charcoal on cardboard ",500 x 348 mm,works on paper/canvas,mixed media,,,T_51_008.jpg,17103,7103,publish
catalogo,17104,T 51 009,I due cugini - Autoritratto con Carlo Belli / (The Two Cousins - Self-Potrait with Carlo Belli),circa 1951,"pastel, charcoal, burn marks, pencil and tempera on cardboard",498 x 350 mm,works on paper/canvas,mixed media,,,T_51_009.jpg,17104,7104,publish
catalogo,17105,T 51 010,Senza titolo / (Untitled),circa 1951,"tempera, pastel e and burn marks on cardboard",348 x 496 mm,works on paper/canvas,mixed media,,,T_51_010.jpg,17105,7105,publish
catalogo,17220,DIS 42 015,Disegno / (Drawing),circa 1942,pen and watercolor on paper ,385 x 285 mm,works on paper/canvas,drawings,,,DIS_42_015.jpg,17220,7220,publish
catalogo,17224,DIS 40 012,Disegno / (Drawing),circa 1940,violet ink on paper ,340 x 240 mm,works on paper/canvas,drawings,,,DIS_40_012.jpg,17224,7224,publish
catalogo,17230,T 30 001,La Samaritana al pozzo / (Samaritan Girl at the Well),circa 1930,polychrome watercolour and pastel on paper,420 x 320 mm,works on paper/canvas,mixed media,,,T_30_001.jpg,17230,7230,publish
catalogo,17231,T 33 001,Paesaggio / (Landscape),circa 1933,tempera and pastel on paper,440 x 340 mm,works on paper/canvas,mixed media,,,T_33_001.jpg,17231,7231,publish
catalogo,17232,T 33 002,Paesaggio / (Landscape),circa 1933,tempera and polychrome pastel on paper ,440 x 340 mm,works on paper/canvas,mixed media,,,T_33_002.jpg,17232,7232,publish
catalogo,17233,T 30 002,La Samaritana al pozzo / (Samaritan Girl at the Well),circa 1930,oil on canvas,600 x 470 mm,works on paper/canvas,paintings,,,T_30_002.jpg,17233,7233,publish
catalogo,17234,T 32 001,Resurrezione di Lazzaro / (Resurrection of Lazarus),circa 1932,oil on canvas,500 x 640 mm,works on paper/canvas,paintings,,,T_32_001.jpg,17234,7234,publish
catalogo,17235,TC 28 001,Studio per decorazione / (Study for Decoration),1928,watercolour on paper,480 x 335 mm,works on paper/canvas,mixed media,,,TC_28_001.jpg,17235,7235,publish
catalogo,17355,T 48 010,Nel Giardino dell'Eden / (In the Eden Garden),circa 1948,"polychrome watercolour, ink and pencil on paper ",475 x 660 mm,works on paper/canvas,mixed media,,,T_48_010.jpg,17355,7355,publish
catalogo,17356,T 45 003,Teatrino / (Little Theater),circa 1945,polychrome wax crayon on cardboard,350 x 255 mm,works on paper/canvas,mixed media,,,T_45_003.jpg,17356,7356,publish
catalogo,17498,1949 11,Senza titolo / (Untitled),1949 ,glazed polychrome ceramic,79 x 35 x 20 cm,sculptures,,,,1949_11.jpg,17498,7498,publish
catalogo,17517,T 51 014,Senza titolo / (Untitled),circa 1951,"tempera, pastel and burn marks on paper ",350 x 500 mm,works on paper/canvas,mixed media,,,T_51_014.jpg,17517,7517,publish
catalogo,17581,T 51 012,Senza titolo / (Untitled),circa 1951,"tempera, pastel, pencil and burning on paper",700 x 500 mm,works on paper/canvas,mixed media,,,T_51_012.jpg,17581,7581,publish
catalogo,17582,T 51 013,Senza titolo / (Untitled),circa 1951,tempera and burnt paper on canvas,500 x 720 mm,works on paper/canvas,mixed media,,,T_51_013.jpg,17582,7582,publish
catalogo,17614,T 44 001,Medusa / (Medusa),circa 1944 ,brown watercolour and tempera on paper,270 x 222 mm,works on paper/canvas,mixed media,,,T_44_001.jpg,17614,7614,publish
catalogo,17616,T 51 011,Aquila / (Eagle),circa 1951 ,"tempera, pastel and pencil on cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_51_011.jpg,17616,7616,publish
catalogo,17920,DIS 34 037,Disegno / (Drawing),1934,pencil on paper,circa 240 x 210 mm ,works on paper/canvas,drawings,,,DIS_34_037.jpg,17920,7920,publish
catalogo,17921,DIS 18 005,Disegno / (Drawing),1918,pencil on paper,circa 250 x 190 mm ,works on paper/canvas,drawings,,,DIS_18_005.jpg,17921,7921,publish
catalogo,17922,DIS 31 009,Disegno / (Drawing),1931,pencil on paper,240 x 210 mm ,works on paper/canvas,drawings,,,DIS_31_009.jpg,17922,7922,publish
catalogo,18052,DIS 22 003,Orfeo / (Orpheus) ,circa 1922 ,black and brown india ink on paper,285 x 222 mm,works on paper/canvas,drawings,,,DIS_22_003.jpg,18052,8052,publish
catalogo,18061,CT 312,Coppetta / (Little Bowl),1950,glazed polychrome ceramic,Ø 14 cm,works on paper/canvas,bowls,,,CT_312.jpg,18061,8061,publish
catalogo,18062,CT 313,Coppetta / (Little Bowl),1950,glazed polychrome ceramic,Ø 14 cm,ceramics,bowls,,,CT_313.jpg,18062,8062,publish
catalogo,18069,T 51 016,Senza titolo / (Untitled),1951,pastel and pencil on paper,330 x 470 mm,works on paper/canvas,mixed media,,,T_51_016.jpg,18069,8069,publish
catalogo,18087,1945 53,Senza titolo / (Untitled),circa 1945 ,brass,22 x 9 x 13 cm,scultptures,,,,1945_53.jpg,18087,8087,publish
catalogo,18125,VA 413,Vaso campanile / (Campanile vase),1950,glazed polychrome ceramic,57 x Ø 10 cm,ceramics,vases,campanile vase,,VA_413.jpg,18125,8125,publish
catalogo,18130,1938 4,La meraviglia / (The Magnificence),circa 1938 ,plaster,,scultptures,,,,1938_4.jpg,18130,8130,publish
catalogo,18132,T 20 001,Il giudizio di re Salomone / (The Judgment of Salomon King),circa 1920 ,oil on canvas ,90 x 62 cm,works on paper/canvas,paintings,,,T_20_001.jpg,18132,8132,publish
catalogo,18133,T 50 035,Senza titolo / (Untitled),1950,watercolour and pastel on canvas paper ,335 x 480 mm,works on paper/canvas,mixed media,,,T_50_035.jpg,18133,8133,publish
catalogo,18144,1948-1949 16,Senza titolo / (Untitled),1948-1949,glazed polychrome ceramic,h. 24 cm,sculptures,,,,1948-1949_16.jpg,18144,8144,publish
catalogo,18145,1948-1949 17,Kore ,1948-1949,terracotta ,h. 23 cm,scultptures,,,,1948-1949_17.jpg,18145,8145,publish
catalogo,18177,ASP 006,Angelo / (Angel),1950,glazed polychrome ceramic,"26,5 x 17 cm",ceramics,sacred,,,ASP_006.jpg,18177,8177,publish
catalogo,18185,VA 421,Vaso / (Vase),1950,glazed ceramic,11 x Ø 17 cm,ceramics,vases,cone vase,,VA_421.jpg,18185,8185,publish
catalogo,18204,1930 8,Morte di Orfeo / (Orpheus' Death),circa 1930 ,terracotta ,,scultptures,,,,1930_8.jpg,18204,8204,publish
catalogo,18215,KF 017,Servizio da caffè / (Coffee Set),1950,glazed polychrome ceramic,,ceramics,coffee and tea set,,,KF_017.jpg,18215,8215,publish
catalogo,18224,1943 30,Ritratto / (Portrait),circa 1943,terracotta ,18 x 15 cm,scultptures,,,,1943_30.jpg,18224,8224,publish
catalogo,18225,1943 31,Ritratto / (Portrait),circa 1943,terracotta ,40 x 31 cm,scultptures,,,,1943_31.jpg,18225,8225,publish
catalogo,18257,1945 54,Senza titolo / (Untitled),circa 1945 ,terracotta,,sculptures,,,,1945_54.jpg,18257,8257,publish
catalogo,18283,1948-1949 18,Arcangelo / (Archangel),1948-1949,glazed polychrome ceramic,"60,5 x 17 x 10 cm",sculptures,,,,1948-1949_18.jpg,18283,8283,publish
catalogo,18284,1948-1949 19,Senza titolo / (Untitled),1948-1949,glazed polychrome ceramic,"65,5 x 17 x 10 cm",sculptures,,,,1948-1949_19.jpg,18284,8284,publish
catalogo,18330,BE 153,Cavallino / (Foal),1950,glazed polychrome ceramic,"18 x 14,7 x 6,2 cm",Ceramics,animals,,,BE_153.jpg,18330,8330,publish
catalogo,18334,KF 021,Tazzina da caffè / (Coffee Cup),1950,glazed polychrome ceramic,"cup: 7 x 6 x 4 cm; saucer: Ø 12,5 cm",Ceramics,coffee and tea set,,,KF_021.jpg,18334,8334,publish
catalogo,18335,KF 022,Tazzina da caffè / (Coffee Cup),1950,glazed polychrome ceramic,"cup: 7 x 6 x 4 cm; saucer: Ø 12,5 cm",Ceramics,coffee and tea set,,,KF_022.jpg,18335,8335,publish
catalogo,18340,1950 92,Anno Santo / (Holy Year),1950,glazed polychrome ceramic,"18 x 11,5 x 5 cm",sculptures,,,,1950_92.jpg,18340,8340,publish
catalogo,18362,T 45 005,Orfeo e gli Argonauti / (Orpheus and the Argonauts),circa 1945 ,"tempera, wax crayon and pencil on cardboard ",500 x 695 mm,works on paper/canvas,mixed media,,,T_45_005.jpg,18362,8362,publish
catalogo,18389,TE 016/016-1,Servizio da tè / (Tea Set),1947,glazed polychrome ceramic ,"cup: 5,1 x Ø 10,2 cm; saucer: 1,9 x Ø 11,8 cm",ceramics,coffee and tea set,,,TE_016/016-1.jpg,18389,8389,publish
catalogo,18396,1943 32,Trofeo di caccia / (Hunting Trophy),circa 1943 ,terracotta,16 x 9 cm,sculptures,,,,1943_32.jpg,18396,8396,publish
catalogo,18405,1933 31,Ritratto / (Portrait),circa 1933 ,bronze,h. 25 cm,sculptures,,,,1933_31.jpg,18405,8405,publish
catalogo,18451,1949 12,Senza titolo / (Untitled),1949,glazed polychrome ceramic ,,Scultptures,,,,1949_12.jpg,18451,8451,publish
catalogo,18454,VA 437,Vaso / (Vase),circa 1948 ,glazed polychrome ceramic ,18 x 18 cm,ceramics,vases,cone vase with high drape,,VA_437.jpg,18454,8454,publish
catalogo,18461,DIS 30 011,Disegno / (Drawing),1930,charcoal on paper ,288 x 230 mm,works on paper/canvas,drawings,,,DIS_30_011.jpg,18461,8461,publish
catalogo,18488,VA 440/440-1/440-2,Vaso / (Vase),circa 1948 ,glazed polychrome ceramic ,"11,5 x 12 cm",ceramics,vases,,,VA_440/440-1/440-2.jpg,18488,8488,publish
catalogo,18501,DIS 26 017,Teatrino / (Little Theater),circa 1926 ,ink and pencil on paper,,works on paper/canvas,drawings,,,DIS_26_017.jpg,18501,8501,publish
catalogo,18502,DIS 26 018,Disegno / (Drawing),circa 1926 ,pencil and ink on paper,,works on paper/canvas,drawings,,,DIS_26_018.jpg,18502,8502,publish
catalogo,18507,1945 55,Ramoscelli / (Twigs),circa 1945 ,glazed polychrome ceramic ,30 x 22 cm,sculptures,,,,1945_55.jpg,18507,8507,publish
catalogo,18510,DIS 43 001,Disegno / (Drawing),1943,blue ink on paper,350 x 250 mm,works on paper/canvas,drawings,,,DIS_43_001.jpg,18510,8510,publish
catalogo,18520,VA 444,Vaso / (Vase),1950,glazed ceramic,"57,5 x 19 x 17,5 cm",ceramics,vases,colletto vase,,VA_444.jpg,18520,8520,publish
catalogo,18537,1948-1949 20,Senza titolo / (Untitled),1948-1949,glazed polychrome ceramic ,"24,5 x 12 x 10 cm",sculptures,,,,1948-1949_20.jpg,18537,8537,publish
catalogo,18586,CP 10,Coppa / (Bowl) ,1960,glazed polychrome ceramic ,"24,5 x 22 x 16,5 cm",ceramics,bowls,,,CP_10.jpg,18586,8586,publish
catalogo,18600,D_9,Senza titolo / (Untitled),circa 1948 ,glazed polychrome ceramic ,115 x 255 cm,ceramics,architectural projects,,,D_9.jpg,18600,8600,publish
catalogo,18607,VA 464/464-1,Vaso luna / (Moon Vase),1950,glazed polychrome ceramic ,"h. 29,5 cm",ceramics,vases,moon vase,,VA_464/464-1.jpg,18607,8607,publish
catalogo,18665,1948 15,Senza titolo / (Untitled),circa 1948 ,terracotta,"24,5 x Ø 6,5 cm",Sculptures,,,,1948_15.jpg,18665,8665,publish
catalogo,18668,1949 13,L'angelo dell'Apocalisse / (The Angel of the Apocalypse),1949,glazed polychrome ceramic ,71 x 42 cm,Sculptures,,,,1949_13.jpg,18668,8668,publish
catalogo,18707,BE 164,Sol leone / (Sun Lion),1950,terracotta,13 x 15 cm,ceramics,animals,,,BE_164.jpg,18707,8707,publish
catalogo,18708,BE 165,Cavallino / (Little Horse),1950,majolica,"20,7 x 16 cm",ceramics,animals,,,BE_165.jpg,18708,8708,publish
catalogo,18709,BE 166,Cavallino / (Little Horse),1950,majolica,"20,6 x 15 cm",ceramics,animals ,,,BE_166.jpg,18709,8709,publish
catalogo,18710,PA 30,Vaso pavone / (Peacock Vase),1950,glazed polychrome ceramic ,"h. 37,5 cm",ceramics,vases,peacock vase,,PA_30.jpg,18710,8710,publish
catalogo,18711,VA 472,Vaso / (Vase),1950,glazed polychrome ceramic ,21 x 4 cm,ceramics,vases,sheatfish vase ,,VA_472.jpg,18711,8711,publish
catalogo,18712,VA 473,Vaso / (Vase),1950,glazed polychrome ceramic ,"18 x 19,5 x 9 cm",ceramics,vases,,,VA_473.jpg,18712,8712,publish
catalogo,18713,VA 474,Vaso / (Vase),1950,glazed polychrome ceramic ,"19,4 x 19 x 10 cm",ceramics,vases,,,VA_474.jpg,18713,8713,publish
catalogo,18714,VA 471,Vaso / (Vase),1950,glazed polychrome ceramic ,"24,5 x 25,5 cm",ceramic,vases,double egg vase with drape,,VA_471.jpg,18714,8714,publish
catalogo,18715,CR 029,Cartoccio / (Cartoccio Bowl),1950,glazed polychrome ceramic ,20 x Ø 42 cm,ceramics,cartoccio,,,CR_029.jpg,18715,8715,publish
catalogo,18716,CR 030,Cartoccio / (Cartoccio Bowl),1950,glazed polychrome ceramic ,"15,4 x Ø 34 cm",ceramics,cartoccio,,,CR_030.jpg,18716,8716,publish
